year_month,receive_path_name,inflow_path_name,contract_count,open_count,payend_count,avg_net_sales,open_cvr,payend_cvr
2025-01-01,아정당랜딩,전화예약상담,2488,499,497,382991.0,0.20056270096463022,0.1997588424437299
2025-01-01,카톡,카페,8,8,8,304016.0,1.0,1.0
2025-01-01,인바운드,인스타,5,2,2,259060.0,0.4,0.4
2025-01-01,플랫폼,아정당 이사,494,107,107,433087.0,0.2165991902834008,0.2165991902834008
2025-01-01,인바운드,유튜브(PPL),777,252,248,395790.0,0.32432432432432434,0.31917631917631917
2025-01-01,플랫폼,바로가입,1279,491,491,321052.0,0.38389366692728694,0.38389366692728694
2025-01-01,인바운드,플랫폼,182,55,55,391618.0,0.3021978021978022,0.3021978021978022
2025-01-01,인바운드,바로상담,9,9,9,431372.0,1.0,1.0
2025-01-01,기타,미분류,49,31,31,283667.0,0.6326530612244898,0.6326530612244898
2025-01-01,플랫폼,바로상담,5580,1852,1850,326352.0,0.3318996415770609,0.33154121863799285
2025-01-01,플랫폼,미분류,336,131,131,320302.0,0.3898809523809524,0.3898809523809524
2025-01-01,인바운드,디시,21,0,0,,0.0,0.0
2025-01-01,인바운드,랜딩페이지,46,10,10,417341.0,0.21739130434782608,0.21739130434782608
2025-02-01,플랫폼,바로가입,1252,490,490,322070.0,0.3913738019169329,0.3913738019169329
2025-02-01,플랫폼,바로상담,5368,1911,1905,333372.0,0.3559985096870343,0.3548807749627422
2025-02-01,카톡,유튜브(자사),17,5,5,364649.0,0.29411764705882354,0.29411764705882354
2025-02-01,인바운드,지인추천,144,58,58,349615.0,0.4027777777777778,0.4027777777777778
2025-02-01,카톡,카페,7,2,2,155280.0,0.2857142857142857,0.2857142857142857
2025-02-01,다이렉트,미분류,85,33,33,353781.0,0.38823529411764707,0.38823529411764707
2025-02-01,카톡,재인입,180,94,94,258539.0,0.5222222222222223,0.5222222222222223
2025-02-01,인바운드,기타,172,62,62,373185.0,0.36046511627906974,0.36046511627906974
2025-02-01,플랫폼,렌탈전용상담,7785,2026,2019,337786.0,0.2602440590879897,0.25934489402697497
2025-02-01,기타,SK매직,5,1,1,190700.0,0.2,0.2
2025-02-01,인바운드,카카오,382,216,216,300230.0,0.5654450261780105,0.5654450261780105
2025-02-01,인바운드,협력업체,208,80,80,358878.0,0.38461538461538464,0.38461538461538464
2025-02-01,플랫폼,전화예약상담,2317,615,615,361867.0,0.26542943461372465,0.26542943461372465
2025-02-01,플랫폼,재인입,47,15,15,355418.0,0.3191489361702128,0.3191489361702128
2025-02-01,인바운드,유튜브(자사),495,171,169,357546.0,0.34545454545454546,0.3414141414141414
2025-02-01,카톡,유튜브(PPL),18,11,11,274525.0,0.6111111111111112,0.6111111111111112
2025-02-01,인바운드,랜딩페이지,76,10,10,256633.0,0.13157894736842105,0.13157894736842105
2025-02-01,카톡,인터넷(네이버/구글 등),12,9,9,262833.0,0.75,0.75
2025-02-01,인바운드,페이스북,8,0,0,,0.0,0.0
2025-02-01,인바운드,인스타,12,0,0,515250.0,0.0,0.0
2025-02-01,미분류,아정당 이사,6,0,0,,0.0,0.0
2025-02-01,아정당랜딩,CCTV랜딩,29,4,4,288750.0,0.13793103448275862,0.13793103448275862
2025-02-01,인바운드,지식인,13,0,0,393000.0,0.0,0.0
2025-02-01,플랫폼,미분류,310,121,121,323182.0,0.3903225806451613,0.3903225806451613
2025-02-01,인바운드,네이버 브랜드 검색 광고,615,200,200,412752.0,0.3252032520325203,0.3252032520325203
2025-02-01,플랫폼,추천질문지,252,107,107,348763.0,0.4246031746031746,0.4246031746031746
2025-02-01,인바운드,기업용,58,6,6,351648.0,0.10344827586206896,0.10344827586206896
2025-02-01,아정당랜딩,전화예약상담,2312,500,500,396115.0,0.21626297577854672,0.21626297577854672
2025-02-01,플랫폼,아정당 이사,572,145,145,396809.0,0.2534965034965035,0.2534965034965035
2025-02-01,기타,미분류,123,62,62,282973.0,0.5040650406504065,0.5040650406504065
2025-02-01,카톡,카카오,1731,898,897,275221.0,0.5187752744078568,0.5181975736568457
2025-02-01,인바운드,재인입,5509,2430,2426,293491.0,0.4410963877291704,0.44037030314031583
2025-02-01,BNK경남은행,미분류,21,4,4,410054.0,0.19047619047619047,0.19047619047619047
2025-02-01,자리톡,미분류,14,1,1,902000.0,0.07142857142857142,0.07142857142857142
2025-02-01,플랫폼,사전예약이벤트,9,7,7,306783.0,0.7777777777777778,0.7777777777777778
2025-02-01,인바운드,네이버 파워링크 광고,90,15,15,277181.0,0.16666666666666666,0.16666666666666666
2025-02-01,인바운드,유튜브(PPL),850,308,308,347181.0,0.3623529411764706,0.3623529411764706
2025-02-01,MJ렌탈,기타,22,20,20,345463.0,0.9090909090909091,0.9090909090909091
2025-02-01,인바운드,아정당 이사,126,15,15,346865.0,0.11904761904761904,0.11904761904761904
2025-02-01,인바운드,블로그,1002,306,306,365324.0,0.30538922155688625,0.30538922155688625
2025-02-01,인바운드,통달,5,3,3,256637.0,0.6,0.6
2025-02-01,인바운드,TV광고,14,6,6,297085.0,0.42857142857142855,0.42857142857142855
2025-02-01,인바운드,인터넷(네이버/구글 등),674,176,176,358514.0,0.26112759643916916,0.26112759643916916
2025-02-01,인바운드,당근,171,35,35,282535.0,0.2046783625730994,0.2046783625730994
2025-02-01,인바운드,미분류,4505,1280,1276,336410.0,0.28412874583795783,0.2832408435072142
2025-02-01,인바운드,플랫폼,102,37,37,456229.0,0.3627450980392157,0.3627450980392157
2025-02-01,카톡,미분류,11,9,9,202401.0,0.8181818181818182,0.8181818181818182
2025-02-01,인바운드,카페,142,42,42,373865.0,0.29577464788732394,0.29577464788732394
2025-02-01,플랫폼,랜딩페이지,175,24,24,415337.0,0.13714285714285715,0.13714285714285715
2025-03-01,인바운드,지식인,8,2,2,269000.0,0.25,0.25
2025-03-01,카톡,재인입,319,124,123,289539.0,0.3887147335423197,0.38557993730407525
2025-03-01,미분류,아정당 이사,5,0,0,,0.0,0.0
2025-03-01,플랫폼,바로상담,3172,1252,1252,329966.0,0.39470365699873894,0.39470365699873894
2025-03-01,플랫폼,렌탈전용상담,7877,2115,2115,333234.0,0.2685032372730735,0.2685032372730735
2025-03-01,인바운드,재인입,7293,3173,3170,304293.0,0.4350747291923763,0.43466337583984643
2025-03-01,인바운드,카카오,620,260,260,289135.0,0.41935483870967744,0.41935483870967744
2025-03-01,인바운드,인터넷(네이버/구글 등),1201,284,284,340269.0,0.23646960865945046,0.23646960865945046
2025-03-01,기타,미분류,219,106,106,299322.0,0.4840182648401826,0.4840182648401826
2025-03-01,인바운드,뽐뿌,11,4,4,521303.0,0.36363636363636365,0.36363636363636365
2025-03-01,인바운드,네이버 파워링크 광고,41,20,20,327110.0,0.4878048780487805,0.4878048780487805
2025-03-01,카톡,블로그,6,2,2,408951.0,0.3333333333333333,0.3333333333333333
2025-03-01,인바운드,페이스북,13,2,2,272640.0,0.15384615384615385,0.15384615384615385
2025-03-01,인바운드,플랫폼,189,59,59,369031.0,0.31216931216931215,0.31216931216931215
2025-03-01,인바운드,틱톡,5,4,4,433875.0,0.8,0.8
2025-03-01,인바운드,유튜브(PPL),1051,340,340,374951.0,0.3235014272121789,0.3235014272121789
2025-03-01,플랫폼,바로가입,1252,480,480,320106.0,0.38338658146964855,0.38338658146964855
2025-03-01,인바운드,블로그,1189,401,401,375524.0,0.33725820016820857,0.33725820016820857
2025-03-01,인바운드,아정당 이사,174,45,45,455127.0,0.25862068965517243,0.25862068965517243
2025-03-01,플랫폼,재인입,57,14,14,310035.0,0.24561403508771928,0.24561403508771928
2025-03-01,인바운드,기업용,61,5,5,299816.0,0.08196721311475409,0.08196721311475409
2025-03-01,MJ렌탈,기타,43,35,35,327212.0,0.813953488372093,0.813953488372093
2025-03-01,아정당랜딩,전화예약상담,2942,735,728,370819.0,0.24983004758667574,0.24745071380013597
2025-03-01,플랫폼,아정당 이사,542,127,127,403659.0,0.23431734317343172,0.23431734317343172
2025-03-01,카톡,카페,20,6,6,210525.0,0.3,0.3
2025-03-01,카톡,인터넷(네이버/구글 등),96,32,32,257468.0,0.3333333333333333,0.3333333333333333
2025-03-01,플랫폼,유튜브(자사),16,11,11,229515.0,0.6875,0.6875
2025-03-01,인바운드,카페,73,23,23,443670.0,0.3150684931506849,0.3150684931506849
2025-03-01,카톡,유튜브(PPL),69,14,14,377646.0,0.2028985507246377,0.2028985507246377
2025-03-01,카톡,미분류,14,6,6,273301.0,0.42857142857142855,0.42857142857142855
2025-03-01,피터팬,아정당 이사,6,0,0,,0.0,0.0
2025-03-01,인바운드,당근,5,5,5,267616.0,1.0,1.0
2025-03-01,플랫폼,전화예약상담,2500,778,778,348806.0,0.3112,0.3112
2025-03-01,크레소티,미분류,20,3,3,426233.0,0.15,0.15
2025-03-01,인바운드,MJ 협력업체,5,1,1,735000.0,0.2,0.2
2025-03-01,카톡,유튜브(자사),7,7,7,462038.0,1.0,1.0
2025-03-01,인바운드,협력업체,169,52,52,443214.0,0.3076923076923077,0.3076923076923077
2025-03-01,다이렉트,미분류,86,38,38,420063.0,0.4418604651162791,0.4418604651162791
2025-03-01,인바운드,유튜브(자사),794,215,215,382859.0,0.2707808564231738,0.2707808564231738
2025-03-01,아정당랜딩,CCTV랜딩,19,0,0,,0.0,0.0
2025-03-01,인바운드,TV광고,21,4,4,388002.0,0.19047619047619047,0.19047619047619047
2025-03-01,플랫폼,미분류,342,132,132,306870.0,0.38596491228070173,0.38596491228070173
2025-03-01,인바운드,네이버 브랜드 검색 광고,456,149,149,432130.0,0.3267543859649123,0.3267543859649123
2025-03-01,노써치,바로상담,9,0,0,,0.0,0.0
2025-03-01,자리톡,미분류,5,0,0,352000.0,0.0,0.0
2025-03-01,인바운드,미분류,5120,1616,1616,339316.0,0.315625,0.315625
2025-03-01,카톡,지인추천,5,2,2,293080.0,0.4,0.4
2025-03-01,인바운드,랜딩페이지,16,10,10,268868.0,0.625,0.625
2025-03-01,인바운드,기타,202,78,78,377914.0,0.38613861386138615,0.38613861386138615
2025-03-01,플랫폼,랜딩페이지,111,13,13,398649.0,0.11711711711711711,0.11711711711711711
2025-03-01,인바운드,지인추천,244,124,124,348024.0,0.5081967213114754,0.5081967213114754
2025-03-01,BNK경남은행,미분류,6,0,0,369800.0,0.0,0.0
2025-03-01,카톡,카카오,4282,1382,1376,307676.0,0.32274638019617,0.321345165810369
2025-03-01,플랫폼,추천질문지,569,178,178,318993.0,0.31282952548330406,0.31282952548330406
2025-04-01,플랫폼,카카오,9,7,7,332125.0,0.7777777777777778,0.7777777777777778
2025-04-01,카톡,랜딩페이지,32,18,18,256009.0,0.5625,0.5625
2025-04-01,MJ렌탈,기타,121,84,84,248750.0,0.6942148760330579,0.6942148760330579
2025-04-01,인바운드,지마켓,6,0,0,,0.0,0.0
2025-04-01,인바운드,네이버 파워링크 광고,118,47,47,352119.0,0.3983050847457627,0.3983050847457627
2025-04-01,인바운드,인터넷(네이버/구글 등),2238,671,671,341587.0,0.2998212689901698,0.2998212689901698
2025-04-01,카톡,카카오,3896,1528,1526,298952.0,0.3921971252566735,0.39168377823408623
2025-04-01,플랫폼,미분류,157,43,43,290817.0,0.27388535031847133,0.27388535031847133
2025-04-01,자리톡,협력업체,10,0,0,,0.0,0.0
2025-04-01,카톡,카페,51,12,12,331031.0,0.23529411764705882,0.23529411764705882
2025-04-01,기타,유튜브(PPL),10,1,1,368273.0,0.1,0.1
2025-04-01,기타,플랫폼,6,3,3,376543.0,0.5,0.5
2025-04-01,인바운드,당근,5,0,0,,0.0,0.0
2025-04-01,인바운드,카카오,785,313,308,324403.0,0.39872611464968155,0.3923566878980892
2025-04-01,플랫폼,바로가입,1231,443,443,327603.0,0.35987002437043053,0.35987002437043053
2025-04-01,인바운드,지식인,8,5,5,183615.0,0.625,0.625
2025-04-01,인바운드,네이버 브랜드 검색 광고,978,327,327,358223.0,0.3343558282208589,0.3343558282208589
2025-04-01,아정당랜딩,전화예약상담,3766,704,704,349103.0,0.18693574083908657,0.18693574083908657
2025-04-01,플랫폼,바로상담,3250,1106,1106,319640.0,0.3403076923076923,0.3403076923076923
2025-04-01,자리톡,미분류,6,0,0,374968.0,0.0,0.0
2025-04-01,기타,재인입,36,23,23,270377.0,0.6388888888888888,0.6388888888888888
2025-04-01,기타,유튜브(자사),19,9,9,314927.0,0.47368421052631576,0.47368421052631576
2025-04-01,플랫폼,인터넷(네이버/구글 등),42,18,18,228193.0,0.42857142857142855,0.42857142857142855
2025-04-01,플랫폼,지인추천,20,14,14,311945.0,0.7,0.7
2025-04-01,크레소티,미분류,10,9,9,176890.0,0.9,0.9
2025-04-01,인바운드,TV광고,97,31,31,421857.0,0.31958762886597936,0.31958762886597936
2025-04-01,인바운드,기타,354,144,144,371087.0,0.4067796610169492,0.4067796610169492
2025-04-01,인바운드,랜딩페이지,44,13,13,340944.0,0.29545454545454547,0.29545454545454547
2025-04-01,기타,네이버 브랜드 검색 광고,8,3,3,390900.0,0.375,0.375
2025-04-01,플랫폼,유튜브(PPL),19,11,11,259449.0,0.5789473684210527,0.5789473684210527
2025-04-01,인바운드,MJ 협력업체,5,0,0,,0.0,0.0
2025-04-01,인바운드,유튜브(PPL),1418,462,460,332568.0,0.32581100141043723,0.3244005641748942
2025-04-01,다이렉트,블로그,5,2,2,336690.0,0.4,0.4
2025-04-01,기타,카카오,7,0,0,313740.0,0.0,0.0
2025-04-01,플랫폼,전화예약상담,4151,882,882,344297.0,0.21247892074198987,0.21247892074198987
2025-04-01,인바운드,지인추천,646,268,268,334282.0,0.4148606811145511,0.4148606811145511
2025-04-01,인바운드,인스타,12,1,1,522280.0,0.08333333333333333,0.08333333333333333
2025-04-01,인바운드,기업용,122,0,0,,0.0,0.0
2025-04-01,플랫폼,기타,11,10,10,245670.0,0.9090909090909091,0.9090909090909091
2025-04-01,기타,미분류,66,15,15,307706.0,0.22727272727272727,0.22727272727272727
2025-04-01,플랫폼,랜딩페이지,173,47,47,378327.0,0.27167630057803466,0.27167630057803466
2025-04-01,카톡,재인입,247,138,138,253170.0,0.5587044534412956,0.5587044534412956
2025-04-01,인바운드,미분류,1327,338,338,324591.0,0.25470987189148453,0.25470987189148453
2025-04-01,플랫폼,재인입,99,41,41,275318.0,0.41414141414141414,0.41414141414141414
2025-04-01,인바운드,페이스북,7,7,7,325171.0,1.0,1.0
2025-04-01,기타,인터넷(네이버/구글 등),5,4,4,262489.0,0.8,0.8
2025-04-01,플랫폼,유튜브(자사),56,25,24,352132.0,0.44642857142857145,0.42857142857142855
2025-04-01,아정당랜딩,CCTV랜딩,7,0,0,,0.0,0.0
2025-04-01,플랫폼,추천질문지,686,284,283,317127.0,0.4139941690962099,0.41253644314868804
2025-04-01,플랫폼,카페,7,7,7,229190.0,1.0,1.0
2025-04-01,인바운드,전화예약상담,123,33,33,296437.0,0.2682926829268293,0.2682926829268293
2025-04-01,인바운드,협력업체,153,88,88,337359.0,0.5751633986928104,0.5751633986928104
2025-04-01,플랫폼,렌탈전용상담,7703,1952,1950,329294.0,0.25340776320913927,0.2531481241074906
2025-04-01,인바운드,아정당 이사,208,42,42,345886.0,0.20192307692307693,0.20192307692307693
2025-04-01,플랫폼,아정당 이사,574,118,118,357049.0,0.20557491289198607,0.20557491289198607
2025-04-01,인바운드,카페,131,35,35,363677.0,0.26717557251908397,0.26717557251908397
2025-04-01,인바운드,유튜브(자사),1821,629,629,337417.0,0.3454146073585942,0.3454146073585942
2025-04-01,인바운드,디시,11,3,3,263339.0,0.2727272727272727,0.2727272727272727
2025-04-01,기타,아정당 이사,7,0,0,,0.0,0.0
2025-04-01,기타,블로그,23,11,11,383526.0,0.4782608695652174,0.4782608695652174
2025-04-01,인바운드,뽐뿌,14,3,3,715000.0,0.21428571428571427,0.21428571428571427
2025-04-01,다이렉트,미분류,11,2,2,306670.0,0.18181818181818182,0.18181818181818182
2025-04-01,플랫폼,사전예약이벤트,6,6,6,302833.0,1.0,1.0
2025-04-01,카톡,유튜브(PPL),53,24,24,222204.0,0.4528301886792453,0.4528301886792453
2025-04-01,플랫폼,네이버 브랜드 검색 광고,13,5,5,359552.0,0.38461538461538464,0.38461538461538464
2025-04-01,인바운드,플랫폼,467,134,134,357776.0,0.28693790149892934,0.28693790149892934
2025-04-01,카톡,미분류,12,3,3,236890.0,0.25,0.25
2025-04-01,플랫폼,플랫폼,7,5,5,364823.0,0.7142857142857143,0.7142857142857143
2025-04-01,플랫폼,블로그,35,17,17,310002.0,0.4857142857142857,0.4857142857142857
2025-04-01,인바운드,틱톡,7,7,7,344143.0,1.0,1.0
2025-04-01,인바운드,블로그,1552,568,568,332124.0,0.36597938144329895,0.36597938144329895
2025-04-01,카톡,인터넷(네이버/구글 등),122,57,57,242744.0,0.4672131147540984,0.4672131147540984
2025-04-01,인바운드,재인입,8797,3813,3813,294519.0,0.43344321927929974,0.43344321927929974
2025-05-01,MJ렌탈,기타,81,63,63,299657.0,0.7777777777777778,0.7777777777777778
2025-05-01,다이렉트,블로그,7,0,0,,0.0,0.0
2025-05-01,인바운드,지마켓,10,1,1,104800.0,0.1,0.1
2025-05-01,인바운드,아정당 이사,243,45,45,413702.0,0.18518518518518517,0.18518518518518517
2025-05-01,다이렉트,유튜브(PPL),5,1,1,295645.0,0.2,0.2
2025-05-01,기타,랜딩페이지,9,7,7,362120.0,0.7777777777777778,0.7777777777777778
2025-05-01,아정당랜딩,재인입,10,5,5,331150.0,0.5,0.5
2025-05-01,인바운드,재인입,7820,3425,3420,306242.0,0.43797953964194375,0.4373401534526854
2025-05-01,다이렉트,네이버 브랜드 검색 광고,6,0,0,,0.0,0.0
2025-05-01,기타,아정당 이사,8,1,1,144700.0,0.125,0.125
2025-05-01,카톡,네이버 브랜드 검색 광고,25,20,20,282345.0,0.8,0.8
2025-05-01,기타,재인입,90,43,43,299913.0,0.4777777777777778,0.4777777777777778
2025-05-01,다이렉트,인터넷(네이버/구글 등),10,4,4,296178.0,0.4,0.4
2025-05-01,기타,유튜브(자사),27,14,14,364173.0,0.5185185185185185,0.5185185185185185
2025-05-01,인바운드,유튜브(PPL),1722,547,543,346010.0,0.31765389082462253,0.3153310104529617
2025-05-01,플랫폼,네이버 브랜드 검색 광고,31,13,13,306810.0,0.41935483870967744,0.41935483870967744
2025-05-01,기타,플랫폼,26,11,11,341537.0,0.4230769230769231,0.4230769230769231
2025-05-01,인바운드,외부행사,88,8,8,200330.0,0.09090909090909091,0.09090909090909091
2025-05-01,기타,인터넷(네이버/구글 등),15,3,3,256217.0,0.2,0.2
2025-05-01,플랫폼,미분류,74,0,0,,0.0,0.0
2025-05-01,카톡,카페,83,34,34,240279.0,0.40963855421686746,0.40963855421686746
2025-05-01,인바운드,기업용,110,1,1,-79994.0,0.00909090909090909,0.00909090909090909
2025-05-01,플랫폼,랜딩페이지,124,32,32,365698.0,0.25806451612903225,0.25806451612903225
2025-05-01,플랫폼,렌탈전용상담,8636,1990,1990,342574.0,0.23043075497915702,0.23043075497915702
2025-05-01,인바운드,유튜브(자사),1897,636,636,337335.0,0.3352662098049552,0.3352662098049552
2025-05-01,인바운드,지식인,10,0,0,177080.0,0.0,0.0
2025-05-01,플랫폼,협력업체,6,3,3,438600.0,0.5,0.5
2025-05-01,기타,협력업체,6,0,0,,0.0,0.0
2025-05-01,인바운드,페이스북,11,4,4,298700.0,0.36363636363636365,0.36363636363636365
2025-05-01,인바운드,지인추천,570,232,232,342248.0,0.4070175438596491,0.4070175438596491
2025-05-01,카톡,블로그,11,7,7,209817.0,0.6363636363636364,0.6363636363636364
2025-05-01,기타,네이버 브랜드 검색 광고,15,5,5,407994.0,0.3333333333333333,0.3333333333333333
2025-05-01,플랫폼,역경매,9,0,0,,0.0,0.0
2025-05-01,카톡,전화예약상담,6,4,4,356500.0,0.6666666666666666,0.6666666666666666
2025-05-01,플랫폼,기타,8,4,4,181841.0,0.5,0.5
2025-05-01,인바운드,기타,216,78,78,339495.0,0.3611111111111111,0.3611111111111111
2025-05-01,플랫폼,플랫폼,47,11,11,364319.0,0.23404255319148937,0.23404255319148937
2025-05-01,플랫폼,바로가입,1373,441,441,331792.0,0.3211944646758922,0.3211944646758922
2025-05-01,인바운드,블로그,1220,428,428,351504.0,0.35081967213114756,0.35081967213114756
2025-05-01,인바운드,인터넷(네이버/구글 등),2461,672,672,357096.0,0.2730597318163348,0.2730597318163348
2025-05-01,다이렉트,재인입,7,0,0,,0.0,0.0
2025-05-01,플랫폼,유튜브(PPL),29,10,10,306811.0,0.3448275862068966,0.3448275862068966
2025-05-01,아정당매장,방문고객,60,38,38,311819.0,0.6333333333333333,0.6333333333333333
2025-05-01,인바운드,CCTV랜딩,18,0,0,,0.0,0.0
2025-05-01,기타,기타,20,10,10,368077.0,0.5,0.5
2025-05-01,다이렉트,제휴업체,19,2,2,347121.0,0.10526315789473684,0.10526315789473684
2025-05-01,인바운드,랜딩페이지,88,28,28,384656.0,0.3181818181818182,0.3181818181818182
2025-05-01,다이렉트,플랫폼,9,0,0,,0.0,0.0
2025-05-01,인바운드,플랫폼,459,159,159,339393.0,0.3464052287581699,0.3464052287581699
2025-05-01,기타,미분류,66,0,0,,0.0,0.0
2025-05-01,카톡,네이버 파워링크 광고,13,7,7,201217.0,0.5384615384615384,0.5384615384615384
2025-05-01,플랫폼,아정당 이사,637,115,115,367040.0,0.18053375196232338,0.18053375196232338
2025-05-01,인바운드,카카오,761,225,225,329245.0,0.2956636005256242,0.2956636005256242
2025-05-01,인바운드,협력업체,79,31,31,334261.0,0.3924050632911392,0.3924050632911392
2025-05-01,기타,블로그,65,42,42,299690.0,0.6461538461538462,0.6461538461538462
2025-05-01,인바운드,TV광고,25,10,10,404348.0,0.4,0.4
2025-05-01,플랫폼,추천질문지,706,323,323,320097.0,0.45750708215297453,0.45750708215297453
2025-05-01,아정당랜딩,전화예약상담,2838,746,744,366797.0,0.262861169837914,0.26215644820295986
2025-05-01,플랫폼,전화예약상담,3292,773,772,342266.0,0.23481166464155528,0.2345078979343864
2025-05-01,플랫폼,인터넷(네이버/구글 등),49,17,17,314400.0,0.3469387755102041,0.3469387755102041
2025-05-01,인바운드,전화예약상담,451,101,101,364696.0,0.22394678492239467,0.22394678492239467
2025-05-01,플랫폼,블로그,74,43,43,311069.0,0.581081081081081,0.581081081081081
2025-05-01,카톡,인터넷(네이버/구글 등),126,55,55,240177.0,0.4365079365079365,0.4365079365079365
2025-05-01,기타,유튜브(PPL),30,13,13,300072.0,0.43333333333333335,0.43333333333333335
2025-05-01,자리톡,재인입,8,0,0,,0.0,0.0
2025-05-01,인바운드,네이버 파워링크 광고,155,48,48,390170.0,0.3096774193548387,0.3096774193548387
2025-05-01,인바운드,카페,84,33,33,323050.0,0.39285714285714285,0.39285714285714285
2025-05-01,카톡,바로상담,6,0,0,,0.0,0.0
2025-05-01,인바운드,당근,24,1,1,328384.0,0.041666666666666664,0.041666666666666664
2025-05-01,인바운드,네이버 브랜드 검색 광고,930,318,318,360969.0,0.3419354838709677,0.3419354838709677
2025-05-01,카톡,카카오,3487,1510,1510,307092.0,0.43303699455119016,0.43303699455119016
2025-05-01,인바운드,인스타,16,3,3,519878.0,0.1875,0.1875
2025-05-01,카톡,재인입,257,147,147,269574.0,0.5719844357976653,0.5719844357976653
2025-05-01,플랫폼,바로상담,3118,1118,1118,348200.0,0.35856318152661965,0.35856318152661965
2025-05-01,플랫폼,재인입,154,66,66,346166.0,0.42857142857142855,0.42857142857142855
2025-05-01,다이렉트,유튜브(자사),7,1,1,186744.0,0.14285714285714285,0.14285714285714285
2025-05-01,플랫폼,유튜브(자사),72,23,23,384771.0,0.3194444444444444,0.3194444444444444
2025-05-01,플랫폼,카페,6,6,6,202267.0,1.0,1.0
2025-06-01,인바운드,플랫폼,638,183,183,381964.0,0.28683385579937304,0.28683385579937304
2025-06-01,플랫폼,카페,21,11,11,356692.0,0.5238095238095238,0.5238095238095238
2025-06-01,카톡,지인추천,7,3,3,195167.0,0.42857142857142855,0.42857142857142855
2025-06-01,플랫폼,랜딩페이지,165,40,40,401394.0,0.24242424242424243,0.24242424242424243
2025-06-01,인바운드,유튜브(자사),1933,661,661,362061.0,0.3419555095706156,0.3419555095706156
2025-06-01,인바운드,MJ 협력업체,7,0,0,649200.0,0.0,0.0
2025-06-01,기타,아정당 이사,7,0,0,,0.0,0.0
2025-06-01,카톡,랜딩페이지,5,3,3,175795.0,0.6,0.6
2025-06-01,기타,플랫폼,37,19,19,375128.0,0.5135135135135135,0.5135135135135135
2025-06-01,자리톡,제휴업체,20,6,6,354680.0,0.3,0.3
2025-06-01,카톡,블로그,15,7,7,321514.0,0.4666666666666667,0.4666666666666667
2025-06-01,인바운드,재인입,9720,4011,4007,323114.0,0.4126543209876543,0.4122427983539095
2025-06-01,카톡,재인입,472,242,241,299688.0,0.5127118644067796,0.510593220338983
2025-06-01,플랫폼,바로상담,4163,1381,1381,364455.0,0.331731924093202,0.331731924093202
2025-06-01,크레소티,제휴업체,5,1,1,419999.0,0.2,0.2
2025-06-01,인바운드,지식인,31,5,5,330363.0,0.16129032258064516,0.16129032258064516
2025-06-01,인바운드,당근,17,2,2,531750.0,0.11764705882352941,0.11764705882352941
2025-06-01,플랫폼,렌탈전용상담,10633,2377,2376,370714.0,0.22354932756512744,0.22345528072980345
2025-06-01,플랫폼,플랫폼,32,13,13,306047.0,0.40625,0.40625
2025-06-01,인바운드,페이스북,5,1,1,295200.0,0.2,0.2
2025-06-01,플랫폼,고객신청서완료,26,2,2,260504.0,0.07692307692307693,0.07692307692307693
2025-06-01,인바운드,랜딩페이지,81,19,19,492465.0,0.2345679012345679,0.2345679012345679
2025-06-01,아정당매장,방문고객,85,45,45,320998.0,0.5294117647058824,0.5294117647058824
2025-06-01,플랫폼,카카오,18,10,10,260039.0,0.5555555555555556,0.5555555555555556
2025-06-01,플랫폼,전화예약상담,3215,957,957,380706.0,0.29766718506998446,0.29766718506998446
2025-06-01,플랫폼,지인추천,9,5,5,320190.0,0.5555555555555556,0.5555555555555556
2025-06-01,플랫폼,바로가입,1946,634,634,338226.0,0.32579650565262075,0.32579650565262075
2025-06-01,다이렉트,제휴업체,229,53,53,327505.0,0.2314410480349345,0.2314410480349345
2025-06-01,인바운드,방문고객,46,13,13,278067.0,0.2826086956521739,0.2826086956521739
2025-06-01,기타,유튜브(자사),35,12,12,293756.0,0.34285714285714286,0.34285714285714286
2025-06-01,카톡,인터넷(네이버/구글 등),135,58,58,268336.0,0.42962962962962964,0.42962962962962964
2025-06-01,플랫폼,유튜브(자사),59,24,24,286922.0,0.4067796610169492,0.4067796610169492
2025-06-01,플랫폼,블로그,75,43,43,372505.0,0.5733333333333334,0.5733333333333334
2025-06-01,카톡,네이버 브랜드 검색 광고,60,28,28,288287.0,0.4666666666666667,0.4666666666666667
2025-06-01,기타,유튜브(PPL),31,17,17,331524.0,0.5483870967741935,0.5483870967741935
2025-06-01,인바운드,블로그,1418,460,460,372541.0,0.3244005641748942,0.3244005641748942
2025-06-01,인바운드,TV광고,86,25,25,321282.0,0.29069767441860467,0.29069767441860467
2025-06-01,플랫폼,네이버 브랜드 검색 광고,23,7,7,361187.0,0.30434782608695654,0.30434782608695654
2025-06-01,인바운드,전화예약상담,631,139,139,389247.0,0.2202852614896989,0.2202852614896989
2025-06-01,인바운드,네이버 브랜드 검색 광고,1159,330,330,358608.0,0.28472821397756687,0.28472821397756687
2025-06-01,플랫폼,아정당 이사,606,119,119,387400.0,0.19636963696369636,0.19636963696369636
2025-06-01,인바운드,인스타,16,5,5,404788.0,0.3125,0.3125
2025-06-01,인바운드,유튜브(PPL),1423,502,502,369427.0,0.3527758257203092,0.3527758257203092
2025-06-01,카톡,유튜브(자사),12,4,4,282413.0,0.3333333333333333,0.3333333333333333
