year_month,install_state,rental_main_category,rental_sub_category,contract_count,open_count,payend_count,open_cvr,payend_cvr
2025-03-01,서울,주방가전,커피머신,12,3,3,0.25,0.25
2025-03-01,경남,주방가전,음식물처리기,7,2,2,0.2857142857142857,0.2857142857142857
2025-03-01,광주,계절가전,에어컨,10,0,0,0.0,0.0
2025-03-01,부산,주방가전,전자렌지/오븐,5,1,1,0.2,0.2
2025-03-01,전남,생활가전,청소기,5,1,1,0.2,0.2
2025-03-01,강원특별자치도,TV/디지털,TV,8,1,1,0.125,0.125
2025-03-01,경북,계절가전,제습기,5,0,0,0.0,0.0
2025-03-01,제주특별자치도,미분류,미분류,14,11,11,0.7857142857142857,0.7857142857142857
2025-03-01,인천,미분류,미분류,84,59,59,0.7023809523809523,0.7023809523809523
2025-03-01,대구,생활가전,비데,26,22,22,0.8461538461538461,0.8461538461538461
2025-03-01,서울,미분류,미분류,169,119,119,0.7041420118343196,0.7041420118343196
2025-03-01,강원특별자치도,계절가전,공기청정기,42,26,26,0.6190476190476191,0.6190476190476191
2025-03-01,경북,가구,침대/매트리스,13,11,11,0.8461538461538461,0.8461538461538461
2025-03-01,전북,주방가전,정수기,6,0,0,0.0,0.0
2025-03-01,대전,계절가전,공기청정기,56,39,39,0.6964285714285714,0.6964285714285714
2025-03-01,서울,생활가전,세탁기,59,14,14,0.23728813559322035,0.23728813559322035
2025-03-01,광주,생활가전,비데,46,43,43,0.9347826086956522,0.9347826086956522
2025-03-01,부산,가구,침대/매트리스,14,12,12,0.8571428571428571,0.8571428571428571
2025-03-01,서울,생활가전,비데,224,180,180,0.8035714285714286,0.8035714285714286
2025-03-01,충북,계절가전,공기청정기,30,24,24,0.8,0.8
2025-03-01,부산,주방가전,냉장고,17,8,8,0.47058823529411764,0.47058823529411764
2025-03-01,충남,주방가전,냉장고,10,1,1,0.1,0.1
2025-03-01,경기,생활가전,건조기,23,5,5,0.21739130434782608,0.21739130434782608
2025-03-01,광주,생활가전,세탁기,17,4,4,0.23529411764705882,0.23529411764705882
2025-03-01,제주특별자치도,생활가전,건조기,5,2,2,0.4,0.4
2025-03-01,경기,생활가전,세탁기,114,38,38,0.3333333333333333,0.3333333333333333
2025-03-01,경남,계절가전,공기청정기,48,35,35,0.7291666666666666,0.7291666666666666
2025-03-01,제주특별자치도,생활가전,비데,16,16,16,1.0,1.0
2025-03-01,부산,계절가전,에어컨,25,15,15,0.6,0.6
2025-03-01,경기,TV/디지털,컴퓨터/게이밍PC,23,3,3,0.13043478260869565,0.13043478260869565
2025-03-01,충남,미분류,미분류,48,35,35,0.7291666666666666,0.7291666666666666
2025-03-01,울산,생활가전,비데,30,24,24,0.8,0.8
2025-03-01,경기,생활가전,안마의자,29,10,10,0.3448275862068966,0.3448275862068966
2025-03-01,대구,TV/디지털,태블릿,6,0,0,0.0,0.0
2025-03-01,전북특별자치도,계절가전,공기청정기,20,12,12,0.6,0.6
2025-03-01,강원특별자치도,미분류,미분류,35,26,26,0.7428571428571429,0.7428571428571429
2025-03-01,강원특별자치도,계절가전,에어컨,17,5,5,0.29411764705882354,0.29411764705882354
2025-03-01,서울,상업용가전,냉장고,8,6,6,0.75,0.75
2025-03-01,부산,미분류,미분류,59,45,45,0.7627118644067796,0.7627118644067796
2025-03-01,울산,생활가전,세탁기,6,2,2,0.3333333333333333,0.3333333333333333
2025-03-01,경기,계절가전,제습기,7,3,3,0.42857142857142855,0.42857142857142855
2025-03-01,경기,주방가전,음식물처리기,18,7,7,0.3888888888888889,0.3888888888888889
2025-03-01,제주특별자치도,계절가전,냉난방기,9,6,6,0.6666666666666666,0.6666666666666666
2025-03-01,대전,생활가전,안마의자,6,3,3,0.5,0.5
2025-03-01,경기,계절가전,냉난방기,18,3,3,0.16666666666666666,0.16666666666666666
2025-03-01,서울,생활가전,안마의자,13,6,6,0.46153846153846156,0.46153846153846156
2025-03-01,대구,계절가전,에어컨,25,7,7,0.28,0.28
2025-03-01,제주특별자치도,주방가전,냉장고,5,2,2,0.4,0.4
2025-03-01,충북,계절가전,에어컨,12,1,1,0.08333333333333333,0.08333333333333333
2025-03-01,대전,주방가전,정수기,442,343,343,0.7760180995475113,0.7760180995475113
2025-03-01,울산,계절가전,공기청정기,28,21,21,0.75,0.75
2025-03-01,대구,TV/디지털,TV,22,3,3,0.13636363636363635,0.13636363636363635
2025-03-01,부산,TV/디지털,TV,26,7,7,0.2692307692307692,0.2692307692307692
2025-03-01,충남,TV/디지털,TV,18,5,5,0.2777777777777778,0.2777777777777778
2025-03-01,경기,주방가전,정수기,4482,3455,3452,0.7708612226684516,0.7701918786256136
2025-03-01,경기,계절가전,공기청정기,374,259,259,0.6925133689839572,0.6925133689839572
2025-03-01,서울,주방가전,냉장고,24,8,8,0.3333333333333333,0.3333333333333333
2025-03-01,부산,주방가전,제빙기,7,4,4,0.5714285714285714,0.5714285714285714
2025-03-01,전북특별자치도,주방가전,정수기,270,207,207,0.7666666666666667,0.7666666666666667
2025-03-01,경북,미분류,미분류,45,36,36,0.8,0.8
2025-03-01,강원특별자치도,주방가전,정수기,412,323,323,0.7839805825242718,0.7839805825242718
2025-03-01,경기,생활가전,청소기,26,4,4,0.15384615384615385,0.15384615384615385
2025-03-01,경기,TV/디지털,프린터,7,4,4,0.5714285714285714,0.5714285714285714
2025-03-01,경기,계절가전,에어컨,102,34,34,0.3333333333333333,0.3333333333333333
2025-03-01,서울,TV/디지털,컴퓨터/게이밍PC,13,4,4,0.3076923076923077,0.3076923076923077
2025-03-01,부산,주방가전,정수기,875,682,679,0.7794285714285715,0.776
2025-03-01,세종특별자치시,주방가전,정수기,125,94,90,0.752,0.72
2025-03-01,인천,계절가전,공기청정기,103,77,77,0.7475728155339806,0.7475728155339806
2025-03-01,광주,주방가전,정수기,412,351,351,0.8519417475728155,0.8519417475728155
2025-03-01,인천,주방가전,냉장고,21,3,3,0.14285714285714285,0.14285714285714285
2025-03-01,경북,주방가전,정수기,503,392,392,0.7793240556660039,0.7793240556660039
2025-03-01,인천,주방가전,정수기,1072,817,817,0.7621268656716418,0.7621268656716418
2025-03-01,부산,생활가전,비데,63,43,43,0.6825396825396826,0.6825396825396826
2025-03-01,제주특별자치도,주방가전,정수기,125,99,99,0.792,0.792
2025-03-01,경북,계절가전,공기청정기,66,41,41,0.6212121212121212,0.6212121212121212
2025-03-01,광주,TV/디지털,TV,5,2,2,0.4,0.4
2025-03-01,충북,미분류,미분류,27,19,19,0.7037037037037037,0.7037037037037037
2025-03-01,충남,TV/디지털,노트북,5,0,0,0.0,0.0
2025-03-01,대구,생활가전,건조기,6,3,3,0.5,0.5
2025-03-01,경남,주방가전,정수기,861,708,708,0.8222996515679443,0.8222996515679443
2025-03-01,대전,계절가전,에어컨,12,1,1,0.08333333333333333,0.08333333333333333
2025-03-01,울산,계절가전,에어컨,11,4,4,0.36363636363636365,0.36363636363636365
2025-03-01,경기,생활가전,비데,343,275,274,0.8017492711370262,0.7988338192419825
2025-03-01,경기,주방가전,김치냉장고,13,7,7,0.5384615384615384,0.5384615384615384
2025-03-01,대구,생활가전,세탁기,13,4,4,0.3076923076923077,0.3076923076923077
2025-03-01,서울,주방가전,정수기,2455,1893,1891,0.7710794297352342,0.7702647657841141
2025-03-01,충북,계절가전,냉난방기,8,1,1,0.125,0.125
2025-03-01,인천,TV/디지털,TV,45,13,13,0.28888888888888886,0.28888888888888886
2025-03-01,충북,TV/디지털,TV,7,1,1,0.14285714285714285,0.14285714285714285
2025-03-01,제주특별자치도,계절가전,에어컨,15,8,8,0.5333333333333333,0.5333333333333333
2025-03-01,인천,생활가전,세탁기,48,15,15,0.3125,0.3125
2025-03-01,전북특별자치도,계절가전,에어컨,8,1,1,0.125,0.125
2025-03-01,광주,미분류,미분류,30,25,25,0.8333333333333334,0.8333333333333334
2025-03-01,충남,계절가전,에어컨,27,7,7,0.25925925925925924,0.25925925925925924
2025-03-01,경북,생활가전,세탁기,22,6,6,0.2727272727272727,0.2727272727272727
2025-03-01,부산,생활가전,세탁기,21,9,9,0.42857142857142855,0.42857142857142855
2025-03-01,서울,생활가전,건조기,23,13,13,0.5652173913043478,0.5652173913043478
2025-03-01,경기,주방가전,전기레인지,17,7,7,0.4117647058823529,0.4117647058823529
2025-03-01,대구,계절가전,공기청정기,53,27,27,0.5094339622641509,0.5094339622641509
2025-03-01,경남,TV/디지털,TV,21,4,4,0.19047619047619047,0.19047619047619047
2025-03-01,전남,계절가전,공기청정기,22,11,11,0.5,0.5
2025-03-01,전북특별자치도,생활가전,비데,24,20,20,0.8333333333333334,0.8333333333333334
2025-03-01,광주,계절가전,공기청정기,23,19,19,0.8260869565217391,0.8260869565217391
2025-03-01,세종특별자치시,생활가전,비데,8,8,8,1.0,1.0
2025-03-01,경기,TV/디지털,태블릿,18,0,0,0.0,0.0
2025-03-01,경북,생활가전,건조기,12,2,2,0.16666666666666666,0.16666666666666666
2025-03-01,경북,TV/디지털,노트북,13,0,0,0.0,0.0
2025-03-01,대구,계절가전,냉난방기,11,4,4,0.36363636363636365,0.36363636363636365
2025-03-01,서울,계절가전,냉난방기,12,2,2,0.16666666666666666,0.16666666666666666
2025-03-01,광주,가구,침대/매트리스,11,11,11,1.0,1.0
2025-03-01,충북,가구,침대/매트리스,10,6,6,0.6,0.6
2025-03-01,충남,가구,침대/매트리스,12,6,6,0.5,0.5
2025-03-01,경기,생활가전,연수기,8,4,4,0.5,0.5
2025-03-01,부산,생활가전,건조기,6,0,0,0.0,0.0
2025-03-01,경북,주방가전,냉장고,9,4,4,0.4444444444444444,0.4444444444444444
2025-03-01,전남,가구,침대/매트리스,6,3,3,0.5,0.5
2025-03-01,충남,생활가전,비데,48,35,35,0.7291666666666666,0.7291666666666666
2025-03-01,서울,주방가전,음식물처리기,7,3,3,0.42857142857142855,0.42857142857142855
2025-03-01,울산,미분류,미분류,24,17,17,0.7083333333333334,0.7083333333333334
2025-03-01,대전,생활가전,세탁기,15,7,7,0.4666666666666667,0.4666666666666667
2025-03-01,경남,생활가전,세탁기,29,3,3,0.10344827586206896,0.10344827586206896
2025-03-01,대전,주방가전,냉장고,8,4,4,0.5,0.5
2025-03-01,대전,생활가전,건조기,11,0,0,0.0,0.0
2025-03-01,부산,주방가전,음식물처리기,6,2,2,0.3333333333333333,0.3333333333333333
2025-03-01,인천,계절가전,에어컨,30,8,8,0.26666666666666666,0.26666666666666666
2025-03-01,경기,TV/디지털,TV,81,14,14,0.1728395061728395,0.1728395061728395
2025-03-01,경북,TV/디지털,TV,20,4,4,0.2,0.2
2025-03-01,인천,생활가전,건조기,8,3,3,0.375,0.375
2025-03-01,경기,주방가전,식기세척기,19,13,13,0.6842105263157895,0.6842105263157895
2025-04-01,인천,미분류,미분류,82,63,63,0.7682926829268293,0.7682926829268293
2025-04-01,대전,계절가전,냉난방기,5,1,1,0.2,0.2
2025-04-01,대구,주방가전,냉장고,6,3,3,0.5,0.5
2025-04-01,전북특별자치도,TV/디지털,노트북,6,1,1,0.16666666666666666,0.16666666666666666
2025-04-01,서울,계절가전,제습기,10,4,4,0.4,0.4
2025-04-01,인천,계절가전,제습기,18,11,11,0.6111111111111112,0.6111111111111112
2025-04-01,충남,TV/디지털,노트북,5,0,0,0.0,0.0
2025-04-01,경남,계절가전,공기청정기,55,40,40,0.7272727272727273,0.7272727272727273
2025-04-01,충남,TV/디지털,컴퓨터/게이밍PC,5,0,0,0.0,0.0
2025-04-01,부산,주방가전,정수기,1110,827,827,0.7450450450450451,0.7450450450450451
2025-04-01,전남,생활가전,비데,41,26,26,0.6341463414634146,0.6341463414634146
2025-04-01,서울,주방가전,정수기,2721,2136,2133,0.7850055126791621,0.7839029768467475
2025-04-01,전남,가구,침대/매트리스,5,1,1,0.2,0.2
2025-04-01,서울,생활가전,비데,249,196,196,0.7871485943775101,0.7871485943775101
2025-04-01,서울,TV/디지털,TV,29,4,4,0.13793103448275862,0.13793103448275862
2025-04-01,경남,주방가전,정수기,863,670,669,0.776361529548088,0.7752027809965237
2025-04-01,경기,주방가전,커피머신,9,8,8,0.8888888888888888,0.8888888888888888
2025-04-01,부산,계절가전,에어컨,48,12,12,0.25,0.25
2025-04-01,대전,미분류,미분류,35,27,27,0.7714285714285715,0.7714285714285715
2025-04-01,경기,TV/디지털,TV,91,17,17,0.18681318681318682,0.18681318681318682
2025-04-01,강원특별자치도,계절가전,에어컨,18,8,8,0.4444444444444444,0.4444444444444444
2025-04-01,경북,TV/디지털,TV,17,4,4,0.23529411764705882,0.23529411764705882
2025-04-01,경기,가구,침대/매트리스,56,32,31,0.5714285714285714,0.5535714285714286
2025-04-01,부산,미분류,미분류,72,58,58,0.8055555555555556,0.8055555555555556
2025-04-01,부산,생활가전,세탁기,19,6,6,0.3157894736842105,0.3157894736842105
2025-04-01,울산,생활가전,비데,23,14,14,0.6086956521739131,0.6086956521739131
2025-04-01,대전,생활가전,청소기,7,0,0,0.0,0.0
2025-04-01,경북,미분류,미분류,42,27,27,0.6428571428571429,0.6428571428571429
2025-04-01,인천,TV/디지털,컴퓨터/게이밍PC,11,3,3,0.2727272727272727,0.2727272727272727
2025-04-01,대전,TV/디지털,태블릿,5,0,0,0.0,0.0
2025-04-01,충북,주방가전,냉장고,11,5,5,0.45454545454545453,0.45454545454545453
2025-04-01,경기,주방가전,전자렌지/오븐,7,5,5,0.7142857142857143,0.7142857142857143
2025-04-01,서울,미분류,미분류,214,164,163,0.7663551401869159,0.7616822429906542
2025-04-01,전북특별자치도,주방가전,냉장고,10,0,0,0.0,0.0
2025-04-01,충남,계절가전,에어컨,30,10,10,0.3333333333333333,0.3333333333333333
2025-04-01,인천,TV/디지털,TV,19,2,2,0.10526315789473684,0.10526315789473684
2025-04-01,경남,가구,침대/매트리스,19,7,7,0.3684210526315789,0.3684210526315789
2025-04-01,세종특별자치시,생활가전,비데,9,9,9,1.0,1.0
2025-04-01,경북,계절가전,에어컨,24,5,5,0.20833333333333334,0.20833333333333334
2025-04-01,충북,계절가전,공기청정기,40,22,22,0.55,0.55
2025-04-01,경기,주방가전,음식물처리기,18,8,8,0.4444444444444444,0.4444444444444444
2025-04-01,강원특별자치도,생활가전,비데,31,24,24,0.7741935483870968,0.7741935483870968
2025-04-01,전남,미분류,미분류,31,24,24,0.7741935483870968,0.7741935483870968
2025-04-01,전남,주방가전,냉장고,7,2,2,0.2857142857142857,0.2857142857142857
2025-04-01,경기,TV/디지털,프린터,13,5,5,0.38461538461538464,0.38461538461538464
2025-04-01,강원특별자치도,계절가전,공기청정기,20,12,12,0.6,0.6
2025-04-01,경기,주방가전,냉장고,57,26,26,0.45614035087719296,0.45614035087719296
2025-04-01,광주,TV/디지털,TV,11,0,0,0.0,0.0
2025-04-01,전남,TV/디지털,TV,15,1,1,0.06666666666666667,0.06666666666666667
2025-04-01,서울,주방가전,냉장고,19,1,1,0.05263157894736842,0.05263157894736842
2025-04-01,세종특별자치시,미분류,미분류,9,7,7,0.7777777777777778,0.7777777777777778
2025-04-01,서울,TV/디지털,노트북,21,1,1,0.047619047619047616,0.047619047619047616
2025-04-01,전북특별자치도,미분류,미분류,23,18,18,0.782608695652174,0.782608695652174
2025-04-01,울산,생활가전,세탁기,5,2,2,0.4,0.4
2025-04-01,대구,생활가전,건조기,7,2,2,0.2857142857142857,0.2857142857142857
2025-04-01,서울,계절가전,에어컨,123,59,59,0.4796747967479675,0.4796747967479675
2025-04-01,울산,생활가전,청소기,9,3,3,0.3333333333333333,0.3333333333333333
2025-04-01,인천,생활가전,안마의자,10,5,5,0.5,0.5
2025-04-01,부산,생활가전,청소기,17,4,4,0.23529411764705882,0.23529411764705882
2025-04-01,제주특별자치도,미분류,미분류,8,5,5,0.625,0.625
2025-04-01,경기,계절가전,제습기,16,6,6,0.375,0.375
2025-04-01,충북,계절가전,냉난방기,7,0,0,0.0,0.0
2025-04-01,충남,생활가전,세탁기,21,11,11,0.5238095238095238,0.5238095238095238
2025-04-01,인천,주방가전,정수기,1128,890,890,0.7890070921985816,0.7890070921985816
2025-04-01,경북,주방가전,전자렌지/오븐,5,0,0,0.0,0.0
2025-04-01,충북,미분류,미분류,35,29,29,0.8285714285714286,0.8285714285714286
2025-04-01,인천,생활가전,비데,125,105,105,0.84,0.84
2025-04-01,충북,생활가전,세탁기,9,1,1,0.1111111111111111,0.1111111111111111
2025-04-01,충북,TV/디지털,TV,11,1,1,0.09090909090909091,0.09090909090909091
2025-04-01,대구,TV/디지털,노트북,11,1,1,0.09090909090909091,0.09090909090909091
2025-04-01,전남,계절가전,냉난방기,9,3,3,0.3333333333333333,0.3333333333333333
2025-04-01,경북,주방가전,정수기,596,452,452,0.7583892617449665,0.7583892617449665
2025-04-01,전북특별자치도,계절가전,공기청정기,18,9,9,0.5,0.5
2025-04-01,대구,생활가전,연수기,6,6,6,1.0,1.0
2025-04-01,서울,가구,침대/매트리스,21,17,17,0.8095238095238095,0.8095238095238095
2025-04-01,광주,계절가전,공기청정기,49,30,30,0.6122448979591837,0.6122448979591837
2025-04-01,대구,주방가전,정수기,656,504,504,0.7682926829268293,0.7682926829268293
2025-04-01,세종특별자치시,계절가전,공기청정기,13,7,7,0.5384615384615384,0.5384615384615384
2025-04-01,부산,생활가전,안마의자,9,2,2,0.2222222222222222,0.2222222222222222
2025-04-01,울산,주방가전,냉장고,5,3,3,0.6,0.6
2025-04-01,제주특별자치도,생활가전,세탁기,12,0,0,0.0,0.0
2025-04-01,부산,계절가전,공기청정기,84,49,49,0.5833333333333334,0.5833333333333334
2025-04-01,강원특별자치도,생활가전,세탁기,6,0,0,0.0,0.0
2025-04-01,경기,TV/디지털,컴퓨터/게이밍PC,29,7,7,0.2413793103448276,0.2413793103448276
2025-04-01,부산,TV/디지털,노트북,16,1,1,0.0625,0.0625
2025-04-01,제주특별자치도,생활가전,비데,20,14,14,0.7,0.7
2025-04-01,세종특별자치시,생활가전,청소기,8,0,0,0.0,0.0
2025-04-01,경기,TV/디지털,노트북,36,3,3,0.08333333333333333,0.08333333333333333
2025-04-01,부산,생활가전,비데,126,93,93,0.7380952380952381,0.7380952380952381
2025-04-01,인천,계절가전,에어컨,61,23,23,0.3770491803278688,0.3770491803278688
2025-04-01,서울,생활가전,세탁기,35,17,17,0.4857142857142857,0.4857142857142857
2025-04-01,경남,미분류,미분류,58,40,40,0.6896551724137931,0.6896551724137931
2025-04-01,울산,미분류,미분류,21,17,17,0.8095238095238095,0.8095238095238095
2025-04-01,경남,생활가전,비데,45,38,37,0.8444444444444444,0.8222222222222222
2025-04-01,서울,생활가전,연수기,6,3,3,0.5,0.5
2025-04-01,대구,생활가전,세탁기,11,2,2,0.18181818181818182,0.18181818181818182
2025-04-01,인천,생활가전,세탁기,44,14,14,0.3181818181818182,0.3181818181818182
2025-04-01,경북,생활가전,세탁기,6,1,1,0.16666666666666666,0.16666666666666666
2025-04-01,인천,TV/디지털,노트북,15,1,1,0.06666666666666667,0.06666666666666667
2025-04-01,경기,주방가전,식기세척기,10,4,4,0.4,0.4
2025-04-01,경기,TV/디지털,태블릿,24,1,1,0.041666666666666664,0.041666666666666664
2025-04-01,경기,생활가전,스타일러,27,15,15,0.5555555555555556,0.5555555555555556
2025-04-01,경북,생활가전,스타일러,9,9,9,1.0,1.0
2025-04-01,울산,TV/디지털,TV,7,0,0,0.0,0.0
2025-04-01,서울,생활가전,청소기,15,6,6,0.4,0.4
2025-04-01,광주,주방가전,냉장고,6,0,0,0.0,0.0
2025-04-01,경북,생활가전,비데,49,36,36,0.7346938775510204,0.7346938775510204
2025-04-01,경남,TV/디지털,노트북,8,1,1,0.125,0.125
2025-04-01,충남,TV/디지털,TV,24,4,4,0.16666666666666666,0.16666666666666666
2025-04-01,충남,TV/디지털,태블릿,5,0,0,0.0,0.0
2025-04-01,제주특별자치도,계절가전,공기청정기,18,10,10,0.5555555555555556,0.5555555555555556
2025-04-01,충남,생활가전,안마의자,8,6,6,0.75,0.75
2025-04-01,경기,계절가전,냉난방기,44,11,11,0.25,0.25
2025-04-01,부산,TV/디지털,TV,15,1,1,0.06666666666666667,0.06666666666666667
2025-04-01,충남,가구,침대/매트리스,18,7,7,0.3888888888888889,0.3888888888888889
2025-04-01,대전,계절가전,공기청정기,30,20,20,0.6666666666666666,0.6666666666666666
2025-04-01,서울,생활가전,안마의자,16,6,6,0.375,0.375
2025-04-01,대구,TV/디지털,TV,20,4,4,0.2,0.2
2025-04-01,충북,계절가전,에어컨,19,13,13,0.6842105263157895,0.6842105263157895
2025-04-01,인천,주방가전,냉장고,39,10,10,0.2564102564102564,0.2564102564102564
2025-04-01,경북,TV/디지털,컴퓨터/게이밍PC,6,1,1,0.16666666666666666,0.16666666666666666
2025-04-01,대전,TV/디지털,노트북,11,1,1,0.09090909090909091,0.09090909090909091
2025-04-01,경기,헬스 뷰티 반려 기타,펫케어,6,5,5,0.8333333333333334,0.8333333333333334
2025-04-01,울산,계절가전,공기청정기,17,13,13,0.7647058823529411,0.7647058823529411
2025-04-01,전북특별자치도,생활가전,비데,29,21,21,0.7241379310344828,0.7241379310344828
2025-04-01,전남,주방가전,음식물처리기,5,1,1,0.2,0.2
2025-04-01,광주,가구,침대/매트리스,8,7,7,0.875,0.875
2025-04-01,경기,주방가전,정수기,4846,3737,3734,0.7711514651258771,0.7705323978539002
2025-04-01,광주,계절가전,에어컨,25,11,11,0.44,0.44
2025-04-01,인천,가구,침대/매트리스,15,10,10,0.6666666666666666,0.6666666666666666
2025-04-01,대구,생활가전,청소기,6,0,0,0.0,0.0
2025-04-01,서울,생활가전,스타일러,5,3,3,0.6,0.6
2025-04-01,부산,TV/디지털,컴퓨터/게이밍PC,5,0,0,0.0,0.0
2025-04-01,서울,주방가전,식기세척기,9,0,0,0.0,0.0
2025-04-01,인천,주방가전,음식물처리기,9,3,3,0.3333333333333333,0.3333333333333333
2025-04-01,광주,미분류,미분류,22,16,16,0.7272727272727273,0.7272727272727273
2025-04-01,인천,생활가전,청소기,17,1,1,0.058823529411764705,0.058823529411764705
2025-04-01,부산,주방가전,냉장고,11,5,5,0.45454545454545453,0.45454545454545453
2025-04-01,부산,생활가전,건조기,10,5,5,0.5,0.5
2025-04-01,충북,TV/디지털,태블릿,5,0,0,0.0,0.0
2025-04-01,부산,가구,침대/매트리스,8,4,4,0.5,0.5
2025-04-01,광주,주방가전,정수기,387,309,309,0.7984496124031008,0.7984496124031008
2025-04-01,광주,생활가전,청소기,11,2,2,0.18181818181818182,0.18181818181818182
2025-04-01,전북특별자치도,생활가전,스타일러,6,4,4,0.6666666666666666,0.6666666666666666
2025-04-01,전남,생활가전,안마의자,6,4,4,0.6666666666666666,0.6666666666666666
2025-04-01,광주,생활가전,건조기,6,5,5,0.8333333333333334,0.8333333333333334
2025-04-01,광주,TV/디지털,태블릿,5,0,0,0.0,0.0
2025-04-01,전북특별자치도,주방가전,정수기,450,326,326,0.7244444444444444,0.7244444444444444
2025-04-01,경남,TV/디지털,TV,18,4,4,0.2222222222222222,0.2222222222222222
2025-04-01,경기,주방가전,전기레인지,9,3,3,0.3333333333333333,0.3333333333333333
2025-04-01,제주특별자치도,주방가전,김치냉장고,6,0,0,0.0,0.0
2025-04-01,경기,생활가전,청소기,37,7,7,0.1891891891891892,0.1891891891891892
2025-04-01,서울,TV/디지털,컴퓨터/게이밍PC,12,0,0,0.0,0.0
2025-04-01,경북,가구,침대/매트리스,10,6,6,0.6,0.6
2025-04-01,광주,생활가전,세탁기,16,2,2,0.125,0.125
2025-04-01,서울,주방가전,커피머신,12,7,7,0.5833333333333334,0.5833333333333334
2025-04-01,제주특별자치도,생활가전,청소기,6,0,0,0.0,0.0
2025-04-01,경남,계절가전,냉난방기,8,0,0,0.0,0.0
2025-04-01,충북,생활가전,비데,38,32,32,0.8421052631578947,0.8421052631578947
2025-04-01,부산,주방가전,식기세척기,6,4,4,0.6666666666666666,0.6666666666666666
2025-04-01,경기,계절가전,공기청정기,282,192,192,0.6808510638297872,0.6808510638297872
2025-04-01,전북특별자치도,TV/디지털,TV,7,1,1,0.14285714285714285,0.14285714285714285
2025-04-01,강원특별자치도,TV/디지털,TV,7,0,0,0.0,0.0
2025-04-01,경기,계절가전,에어컨,196,57,57,0.29081632653061223,0.29081632653061223
2025-04-01,서울,계절가전,공기청정기,171,117,117,0.6842105263157895,0.6842105263157895
2025-04-01,대전,생활가전,세탁기,5,1,1,0.2,0.2
2025-04-01,세종특별자치시,주방가전,정수기,143,105,105,0.7342657342657343,0.7342657342657343
2025-04-01,울산,주방가전,정수기,234,174,174,0.7435897435897436,0.7435897435897436
2025-04-01,충남,계절가전,공기청정기,42,34,34,0.8095238095238095,0.8095238095238095
2025-04-01,제주특별자치도,주방가전,정수기,164,112,112,0.6829268292682927,0.6829268292682927
2025-04-01,충북,주방가전,정수기,521,415,415,0.7965451055662188,0.7965451055662188
2025-04-01,경기,생활가전,건조기,40,11,11,0.275,0.275
2025-04-01,대전,TV/디지털,TV,20,2,2,0.1,0.1
2025-04-01,전남,계절가전,공기청정기,31,23,23,0.7419354838709677,0.7419354838709677
2025-04-01,경남,주방가전,냉장고,13,5,5,0.38461538461538464,0.38461538461538464
2025-04-01,대전,계절가전,에어컨,24,10,10,0.4166666666666667,0.4166666666666667
2025-04-01,광주,TV/디지털,컴퓨터/게이밍PC,5,1,1,0.2,0.2
2025-04-01,강원특별자치도,주방가전,정수기,380,293,293,0.7710526315789473,0.7710526315789473
2025-04-01,충남,미분류,미분류,55,32,32,0.5818181818181818,0.5818181818181818
2025-04-01,경북,계절가전,공기청정기,51,38,38,0.7450980392156863,0.7450980392156863
2025-04-01,제주특별자치도,계절가전,에어컨,6,2,2,0.3333333333333333,0.3333333333333333
2025-04-01,세종특별자치시,계절가전,에어컨,15,5,5,0.3333333333333333,0.3333333333333333
2025-04-01,전남,주방가전,정수기,401,314,314,0.7830423940149626,0.7830423940149626
2025-04-01,서울,TV/디지털,프린터,5,3,3,0.6,0.6
2025-04-01,충남,주방가전,정수기,690,541,541,0.7840579710144927,0.7840579710144927
2025-04-01,전북특별자치도,계절가전,에어컨,35,13,13,0.37142857142857144,0.37142857142857144
2025-04-01,경남,계절가전,에어컨,53,14,14,0.2641509433962264,0.2641509433962264
2025-04-01,경남,생활가전,세탁기,23,5,5,0.21739130434782608,0.21739130434782608
2025-04-01,경남,주방가전,음식물처리기,6,5,5,0.8333333333333334,0.8333333333333334
2025-04-01,서울,주방가전,음식물처리기,5,0,0,0.0,0.0
2025-04-01,광주,생활가전,비데,25,22,22,0.88,0.88
2025-04-01,대구,계절가전,에어컨,28,8,8,0.2857142857142857,0.2857142857142857
2025-04-01,대구,계절가전,공기청정기,66,49,49,0.7424242424242424,0.7424242424242424
2025-04-01,강원특별자치도,미분류,미분류,23,17,17,0.7391304347826086,0.7391304347826086
2025-04-01,서울,주방가전,김치냉장고,5,4,4,0.8,0.8
2025-04-01,경기,생활가전,비데,376,299,299,0.7952127659574468,0.7952127659574468
2025-04-01,전북특별자치도,생활가전,세탁기,14,0,0,0.0,0.0
2025-04-01,경남,생활가전,건조기,6,4,4,0.6666666666666666,0.6666666666666666
2025-04-01,경기,미분류,미분류,354,264,263,0.7457627118644068,0.7429378531073446
2025-04-01,대구,생활가전,비데,45,31,31,0.6888888888888889,0.6888888888888889
2025-04-01,울산,계절가전,에어컨,14,5,5,0.35714285714285715,0.35714285714285715
2025-04-01,대전,주방가전,정수기,443,337,335,0.7607223476297968,0.7562076749435666
2025-04-01,경기,생활가전,연수기,6,4,4,0.6666666666666666,0.6666666666666666
2025-04-01,충남,생활가전,청소기,6,2,2,0.3333333333333333,0.3333333333333333
2025-04-01,대구,미분류,미분류,35,26,26,0.7428571428571429,0.7428571428571429
